"2018-06-07 18:27:16","2018-09-04 06:03:32","73","e471102a-a86b-4de4-a346-ba88f06ef704_sep_019-E-DAT-00015-001-RAP-CS.xlsx","AP","BMP-MOC-TRE-000002","2018-04-06","REF.: CON-BMP-TRA-040003","73","0","2 - REVIEWED WITH MINOR COMMENTS","1","1"
"2018-06-07 18:27:16","2018-09-04 06:03:33","74","e84c0f49-9202-4fec-9003-3e4da5266e55_sep_000-S-ITP-80010-001-RAP-CS.XLSX","AP","BMP-SOC-TRE-000007","2018-04-17","REF.: CON-BMP-TRA-070006","74","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:16","2018-09-04 06:03:33","75","1e050933-333f-423a-aaf3-3d06bcb07671_sep_021-S-DAT-00001-001-RAP-CS.xlsx","AP","BMP-ROC-TRE-000044","2018-05-03","REF.: CON-BMP-TRA-010038","75","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:16","2018-09-04 06:03:33","76","62d195c0-c0a9-411b-ac7f-aa6f6e234875_sep_036-A-PFD-00001-003-RA-CS.xlsx","A","BMP-SOC-TRE-000061","2018-05-17","REF.: CON-BMP-TRA-070069","76","0","2 - REVIEWED WITH MINOR COMMENTS ","1","1"
"2018-06-07 18:27:16","2018-09-04 06:03:34","77","cace3dd3-854f-412c-9afa-230ff5ac769d_sep_907-A-PFD-50001-002-RA-CS.xlsx","A","BMP-ROC-TRE-000035","2018-04-24","REF.: CON-BMP-TRA-010037","77","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:16","2018-09-04 06:03:34","78","962eca82-e9bf-43b7-8e70-5f6287db3c3e_sep_042-A-MSD-00001-001-RA-CS.xlsx","A","BMP-SOC-TRE-000048","2018-05-16","REF.: CON-BMP-TRA-070051","78","0","2 - REVIEWED WITH MINOR COMMENTS","1","1"
"2018-06-07 18:27:16","2018-09-04 06:03:34","79","3bdc0b57-9c6f-420a-8738-dce61380a921_sep_000-G-MRQ-70001-001-RAP-CS.xlsx","AP","BMP-MOC-TRE-000012","2018-04-25","REF.: CON-BMP-TRA-040013","79","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:17","2018-09-04 06:03:35","80","6387984e-6180-4dea-98da-7069f3ed9eba_sep_018-A-PFD-00001-015-RA-CS.XLSX","A","BMP-ROC-TRE-000020","2018-04-09","REF.: CON-BMP-TRA-010005","80","0","2 - REVIEWED WITH MINOR COMMENTS","1","1"
"2018-06-07 18:27:17","2018-09-04 06:03:35","81","138e0cbb-36c3-4de8-ae20-f62495113eb3_sep_000-F-IDL-70001-001-RAP-CS.xlsx","AP","BMP-MOC-TRE-000032","2018-05-02","REF.: CON-BMP-TRA-040035","81","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:17","2018-09-04 06:03:35","82","1f1ef6fe-0d9c-467d-9778-a87adc874b69_sep_016-A-MSD-00001-002-RA-CS.xlsx","A","BMP-SOC-TRE-000040","2018-05-09","REF.: CON-BMP-TRA-070020","82","0","2 - REVIEWED WITH MINOR COMMENTS","1","1"
"2018-06-07 18:27:17","2018-09-04 06:03:36","83","332c616d-c333-41c2-9913-6bef185e13bb_sep_000-K-IDL-70001-001-RAP-CS.xlsx","AP","BMP-MOC-TRE-000024","2018-04-29","REF.: CON-BMP-TRA-040027","83","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:17","2018-09-04 06:03:36","84","d42a5070-14e7-4c01-8cca-ead0b0bd4964_sep_000-C-GRD-70008-001-RAP-CS.xlsx","AP","BMP-MOC-TRE-000003","2018-04-11","REF.: CON-BMP-TRA-040002","84","0","2 - REVIEWED WITH MINOR COMMENTS","1","1"
"2018-06-07 18:27:17","2018-09-04 06:03:36","85","efcf0971-2d3e-41ba-9757-b6dc9ef9e76f_sep_019-A-EQL-00001-001-RA-CS.xlsx","A","BMP-MOC-TRE-000046","2018-05-10","REF.: CON-BMP-TRA-040048","85","0","2 - REVIEWED WITH MINOR COMMENTS","1","1"
"2018-06-07 18:27:17","2018-09-04 06:03:37","86","d0e104cd-f06f-4f4f-87ef-8a86cdc47f90_sep_019-A-MSD-00001-016-RA-CS.xlsx","A","BMP-MOC-TRE-000049","2018-05-15","REF.: CON-BMP-TRA-040051","86","0","","1","1"
"2018-06-07 18:27:17","2018-09-04 06:03:37","87","f5ca141e-6f0e-441d-b6e7-16873f9f23b3_sep_000-S-MRQ-70003-001-RAP-CS.xlsx","AP","BMP-MOC-TRE-000027","2018-04-29","REF.: CON-BMP-TRA-040030","87","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:17","2018-09-04 06:03:38","88","7ca5715f-fbc1-4082-90eb-3514eb5b674b_sep_098-A-MSD-00001-005-RA-CS.xlsx","A","BMP-SOC-TRE-000053","2018-05-16","REF.: CON-BMP-TRA-070058","88","0","2 - REVIEWED WITH MINOR COMMENTS","1","1"
"2018-06-07 18:27:18","2018-09-04 06:03:38","89","2212255e-20dc-4f0c-836b-4b74573b4516_sep_085-S-DAT-00015-001-RAP-CS.xlsx","AP","BMP-MOC-TRE-000030","2018-05-02","REF.: CON-BMP-TRA-040033","89","0","","1","1"
"2018-06-07 18:27:18","2018-09-04 06:03:38","90","e6ba0e66-9a7e-4238-8449-ae7e360fbf11_sep_019-F-DAT-00003-001-RAP-CS.xlsx","AP","BMP-MOC-TRE-000032","2018-05-02","REF.: CON-BMP-TRA-040035","90","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:18","2018-09-04 06:03:39","91","11ed09b2-a07d-4db5-aa21-e211dbbe7ea0_sep_094-S-DAT-00002-001-RAP-CS.XLSX","AP","BMP-SOC-TRE-000008","2018-04-17","REF.: CON-BMP-TRA-070007","91","0","3 - REVIEWED WITH COMMENTS","1","1"
